DeathRaceRaceDesc,DeathCountyCountyName,DeathYearYear,Deaths,Population,SORT
Asian or Pacific Islander,Marion,2007,0,390,9806
Other,Marion,2007,0,0,9808
Unknown,Marion,2007,0,0,9810
White,Marion,2008,0,61815,9814
Black,Marion,2008,0,4436,9816
American Indian or Alaskan Native,Marion,2008,0,190,9818
Asian or Pacific Islander,Marion,2008,0,399,9820
Other,Marion,2008,0,0,9822
Unknown,Marion,2008,0,0,9824
White,Marion,2009,0,61573,9828
Black,Marion,2009,0,4313,9830
American Indian or Alaskan Native,Marion,2009,0,193,9832
Asian or Pacific Islander,Marion,2009,0,418,9834
Other,Marion,2009,0,0,9836
Unknown,Marion,2009,0,0,9838
White,Marion,2010,0,61507,9842
Black,Marion,2010,0,4349,9844
American Indian or Alaskan Native,Marion,2010,0,196,9846
Asian or Pacific Islander,Marion,2010,0,407,9848
Other,Marion,2010,0,0,9850
Unknown,Marion,2010,0,0,9852
White,Marion,2011,0,61474,9856
Black,Marion,2011,0,4507,9858
American Indian or Alaskan Native,Marion,2011,0,202,9860
Asian or Pacific Islander,Marion,2011,0,431,9862
Other,Marion,2011,0,0,9864
Unknown,Marion,2011,0,0,9866
White,Marion,2012,0,61090,9870
Black,Marion,2012,0,4585,9872
American Indian or Alaskan Native,Marion,2012,0,204,9874
Asian or Pacific Islander,Marion,2012,0,422,9876
Other,Marion,2012,0,0,9878
Unknown,Marion,2012,0,0,9880
White,Marion,2013,0,60708,9884
Black,Marion,2013,0,4624,9886
American Indian or Alaskan Native,Marion,2013,0,195,9888
Asian or Pacific Islander,Marion,2013,0,469,9890
Other,Marion,2013,0,0,9892
Unknown,Marion,2013,0,0,9894
White,Marion,2014,0,60436,9898
Black,Marion,2014,0,4727,9900
American Indian or Alaskan Native,Marion,2014,0,215,9902
Asian or Pacific Islander,Marion,2014,0,444,9904
Other,Marion,2014,0,0,9906
Unknown,Marion,2014,0,0,9908
White,Marion,2015,0,59989,9912
Black,Marion,2015,0,4792,9914
American Indian or Alaskan Native,Marion,2015,0,227,9916
Asian or Pacific Islander,Marion,2015,0,462,9918
Other,Marion,2015,0,0,9920
Unknown,Marion,2015,0,0,9922
White,Marion,2016,0,59849,9926
Black,Marion,2016,0,4933,9928
American Indian or Alaskan Native,Marion,2016,0,220,9930
Asian or Pacific Islander,Marion,2016,0,479,9932
Other,Marion,2016,0,0,9934
Unknown,Marion,2016,0,0,9936
White,Marion,2017,0,59530,9940
Black,Marion,2017,1,4905,9942
American Indian or Alaskan Native,Marion,2017,0,222,9944
Asian or Pacific Islander,Marion,2017,0,456,9946
Other,Marion,2017,0,0,9948
Unknown,Marion,2017,0,0,9950
White,Marion,2018,3,59782,9954
Black,Marion,2018,0,4919,9956
American Indian or Alaskan Native,Marion,2018,0,253,9958
Asian or Pacific Islander,Marion,2018,0,472,9960
Other,Marion,2018,0,0,9962
Unknown,Marion,2018,0,0,9964
White,Marion,2019,1,59434,9968
Black,Marion,2019,1,4899,9970
American Indian or Alaskan Native,Marion,2019,0,260,9972
Asian or Pacific Islander,Marion,2019,0,464,9974
Other,Marion,2019,0,0,9976
Unknown,Marion,2019,0,0,9978
White,Medina,2007,0,164256,9996
Black,Medina,2007,0,2387,9998
American Indian or Alaskan Native,Medina,2007,0,308,10000
Asian or Pacific Islander,Medina,2007,0,1824,10002
Other,Medina,2007,0,0,10004
Unknown,Medina,2007,0,0,10006
White,Medina,2008,0,165652,10010
Black,Medina,2008,0,2483,10012
American Indian or Alaskan Native,Medina,2008,0,304,10014
Asian or Pacific Islander,Medina,2008,0,1891,10016
Other,Medina,2008,0,0,10018
Unknown,Medina,2008,0,0,10020
White,Medina,2009,0,166952,10024
Black,Medina,2009,0,2500,10026
American Indian or Alaskan Native,Medina,2009,0,320,10028
Asian or Pacific Islander,Medina,2009,0,1916,10030
Other,Medina,2009,0,0,10032
Unknown,Medina,2009,0,0,10034
White,Medina,2010,0,167693,10038
Black,Medina,2010,0,2526,10040
American Indian or Alaskan Native,Medina,2010,0,330,10042
Asian or Pacific Islander,Medina,2010,0,1954,10044
Other,Medina,2010,0,0,10046
Unknown,Medina,2010,0,0,10048
White,Medina,2011,0,168524,10052
Black,Medina,2011,0,2624,10054
American Indian or Alaskan Native,Medina,2011,0,340,10056
Asian or Pacific Islander,Medina,2011,0,2026,10058
Other,Medina,2011,0,0,10060
Unknown,Medina,2011,0,0,10062
White,Medina,2012,0,168447,10066
Black,Medina,2012,0,2727,10068
American Indian or Alaskan Native,Medina,2012,0,354,10070
Asian or Pacific Islander,Medina,2012,0,2120,10072
Other,Medina,2012,0,0,10074
Unknown,Medina,2012,0,0,10076
White,Medina,2013,0,169241,10080
Black,Medina,2013,0,2844,10082
American Indian or Alaskan Native,Medina,2013,0,364,10084
Asian or Pacific Islander,Medina,2013,0,2223,10086
Other,Medina,2013,0,0,10088
Unknown,Medina,2013,0,0,10090
White,Medina,2014,0,170254,10094
Black,Medina,2014,0,2947,10096
American Indian or Alaskan Native,Medina,2014,0,365,10098
Asian or Pacific Islander,Medina,2014,0,2332,10100
Other,Medina,2014,0,0,10102
Unknown,Medina,2014,0,0,10104
White,Medina,2015,2,170424,10108
Black,Medina,2015,0,2996,10110
American Indian or Alaskan Native,Medina,2015,0,373,10112
Asian or Pacific Islander,Medina,2015,0,2392,10114
Other,Medina,2015,0,0,10116
Unknown,Medina,2015,0,0,10118
White,Medina,2016,0,171066,10122
Black,Medina,2016,0,3088,10124
American Indian or Alaskan Native,Medina,2016,0,388,10126
Asian or Pacific Islander,Medina,2016,0,2459,10128
Other,Medina,2016,0,0,10130
Unknown,Medina,2016,0,0,10132
White,Medina,2017,2,172220,10136
Black,Medina,2017,0,3202,10138
American Indian or Alaskan Native,Medina,2017,0,396,10140
Asian or Pacific Islander,Medina,2017,0,2521,10142
Other,Medina,2017,0,0,10144
Unknown,Medina,2017,0,0,10146
White,Medina,2018,2,172913,10150
Black,Medina,2018,0,3279,10152
American Indian or Alaskan Native,Medina,2018,0,426,10154
Asian or Pacific Islander,Medina,2018,0,2587,10156
Other,Medina,2018,0,0,10158
Unknown,Medina,2018,0,0,10160
White,Medina,2019,2,173544,10164
Black,Medina,2019,0,3425,10166
American Indian or Alaskan Native,Medina,2019,0,464,10168
Asian or Pacific Islander,Medina,2019,0,2688,10170
Other,Medina,2019,0,0,10172
Unknown,Medina,2019,0,0,10174
White,Meigs,2007,0,23223,10192
Black,Meigs,2007,0,281,10194
American Indian or Alaskan Native,Meigs,2007,0,63,10196
Asian or Pacific Islander,Meigs,2007,0,45,10198
Other,Meigs,2007,0,0,10200
Unknown,Meigs,2007,0,0,10202
White,Meigs,2008,0,23150,10206
Black,Meigs,2008,0,272,10208
American Indian or Alaskan Native,Meigs,2008,0,58,10210
Asian or Pacific Islander,Meigs,2008,0,54,10212
Other,Meigs,2008,0,0,10214
Unknown,Meigs,2008,0,0,10216
White,Meigs,2009,0,23377,10220
Black,Meigs,2009,0,280,10222
American Indian or Alaskan Native,Meigs,2009,0,58,10224
Asian or Pacific Islander,Meigs,2009,0,55,10226
Other,Meigs,2009,0,0,10228
Unknown,Meigs,2009,0,0,10230
White,Meigs,2010,0,23302,10234
Black,Meigs,2010,0,301,10236
American Indian or Alaskan Native,Meigs,2010,0,66,10238
Asian or Pacific Islander,Meigs,2010,0,63,10240
Other,Meigs,2010,0,0,10242
Unknown,Meigs,2010,0,0,10244
White,Meigs,2011,0,23231,10248
Black,Meigs,2011,0,292,10250
American Indian or Alaskan Native,Meigs,2011,0,61,10252
Asian or Pacific Islander,Meigs,2011,0,66,10254
Other,Meigs,2011,0,0,10256
Unknown,Meigs,2011,0,0,10258
White,Meigs,2012,0,23152,10262
Black,Meigs,2012,0,293,10264
American Indian or Alaskan Native,Meigs,2012,0,67,10266
Asian or Pacific Islander,Meigs,2012,0,63,10268
Other,Meigs,2012,0,0,10270
Unknown,Meigs,2012,0,0,10272
White,Meigs,2013,0,23011,10276
Black,Meigs,2013,0,306,10278
American Indian or Alaskan Native,Meigs,2013,0,67,10280
Asian or Pacific Islander,Meigs,2013,0,64,10282
Other,Meigs,2013,0,0,10284
Unknown,Meigs,2013,0,0,10286
White,Meigs,2014,0,22862,10290
Black,Meigs,2014,0,294,10292
American Indian or Alaskan Native,Meigs,2014,0,64,10294
Asian or Pacific Islander,Meigs,2014,0,65,10296
Other,Meigs,2014,0,0,10298
Unknown,Meigs,2014,0,0,10300
White,Meigs,2015,0,22760,10304
Black,Meigs,2015,0,299,10306
American Indian or Alaskan Native,Meigs,2015,0,70,10308
Asian or Pacific Islander,Meigs,2015,0,63,10310
Other,Meigs,2015,0,0,10312
Unknown,Meigs,2015,0,0,10314
White,Meigs,2016,0,22742,10318
Black,Meigs,2016,0,305,10320
American Indian or Alaskan Native,Meigs,2016,0,72,10322
Asian or Pacific Islander,Meigs,2016,0,70,10324
Other,Meigs,2016,0,0,10326
Unknown,Meigs,2016,0,0,10328
White,Meigs,2017,1,22622,10332
Black,Meigs,2017,0,323,10334
American Indian or Alaskan Native,Meigs,2017,0,74,10336
Asian or Pacific Islander,Meigs,2017,0,64,10338
Other,Meigs,2017,0,0,10340
Unknown,Meigs,2017,0,0,10342
White,Meigs,2018,2,22584,10346
Black,Meigs,2018,0,324,10348
American Indian or Alaskan Native,Meigs,2018,0,76,10350
Asian or Pacific Islander,Meigs,2018,0,66,10352
Other,Meigs,2018,0,0,10354
Unknown,Meigs,2018,0,0,10356
White,Meigs,2019,5,22375,10360
Black,Meigs,2019,0,351,10362
American Indian or Alaskan Native,Meigs,2019,0,82,10364
Asian or Pacific Islander,Meigs,2019,0,60,10366
Other,Meigs,2019,0,0,10368
Unknown,Meigs,2019,0,0,10370
White,Mercer,2007,0,40533,10388
Black,Mercer,2007,0,182,10390
American Indian or Alaskan Native,Mercer,2007,0,116,10392
Asian or Pacific Islander,Mercer,2007,0,224,10394
Other,Mercer,2007,0,0,10396
Unknown,Mercer,2007,0,0,10398
White,Mercer,2008,0,40470,10402
Black,Mercer,2008,0,198,10404
American Indian or Alaskan Native,Mercer,2008,0,117,10406
Asian or Pacific Islander,Mercer,2008,0,237,10408
Other,Mercer,2008,0,0,10410
Unknown,Mercer,2008,0,0,10412
White,Mercer,2009,0,40273,10416
Black,Mercer,2009,0,213,10418
American Indian or Alaskan Native,Mercer,2009,0,114,10420
Asian or Pacific Islander,Mercer,2009,0,255,10422
Other,Mercer,2009,0,0,10424
Unknown,Mercer,2009,0,0,10426
White,Mercer,2010,0,40152,10430
Black,Mercer,2010,0,254,10432
American Indian or Alaskan Native,Mercer,2010,0,114,10434
Asian or Pacific Islander,Mercer,2010,0,271,10436
Other,Mercer,2010,0,0,10438
Unknown,Mercer,2010,0,0,10440
White,Mercer,2011,0,40076,10444
Black,Mercer,2011,0,247,10446
American Indian or Alaskan Native,Mercer,2011,0,114,10448
Asian or Pacific Islander,Mercer,2011,0,283,10450
Other,Mercer,2011,0,0,10452
Unknown,Mercer,2011,0,0,10454
White,Mercer,2012,0,40007,10458
Black,Mercer,2012,0,276,10460
American Indian or Alaskan Native,Mercer,2012,0,116,10462
Asian or Pacific Islander,Mercer,2012,0,311,10464
Other,Mercer,2012,0,0,10466
Unknown,Mercer,2012,0,0,10468
White,Mercer,2013,0,39896,10472
Black,Mercer,2013,0,289,10474
American Indian or Alaskan Native,Mercer,2013,0,119,10476
Asian or Pacific Islander,Mercer,2013,0,319,10478
Other,Mercer,2013,0,0,10480
Unknown,Mercer,2013,0,0,10482
White,Mercer,2014,0,39971,10486
Black,Mercer,2014,0,307,10488
American Indian or Alaskan Native,Mercer,2014,0,128,10490
Asian or Pacific Islander,Mercer,2014,0,333,10492
Other,Mercer,2014,0,0,10494
Unknown,Mercer,2014,0,0,10496
White,Mercer,2015,0,39929,10500
Black,Mercer,2015,0,325,10502
American Indian or Alaskan Native,Mercer,2015,0,122,10504
Asian or Pacific Islander,Mercer,2015,0,359,10506
Other,Mercer,2015,0,0,10508
Unknown,Mercer,2015,0,0,10510
White,Mercer,2016,0,39929,10514
Black,Mercer,2016,0,330,10516
American Indian or Alaskan Native,Mercer,2016,0,136,10518
Asian or Pacific Islander,Mercer,2016,0,373,10520
Other,Mercer,2016,0,0,10522
Unknown,Mercer,2016,0,0,10524
White,Mercer,2017,0,39938,10528
Black,Mercer,2017,0,364,10530
American Indian or Alaskan Native,Mercer,2017,0,148,10532
Asian or Pacific Islander,Mercer,2017,0,439,10534
Other,Mercer,2017,0,0,10536
Unknown,Mercer,2017,0,0,10538
White,Mercer,2018,0,39896,10542
Black,Mercer,2018,0,392,10544
American Indian or Alaskan Native,Mercer,2018,0,147,10546
Asian or Pacific Islander,Mercer,2018,0,551,10548
Other,Mercer,2018,0,0,10550
Unknown,Mercer,2018,0,0,10552
White,Mercer,2019,0,40025,10556
Black,Mercer,2019,0,410,10558
American Indian or Alaskan Native,Mercer,2019,0,164,10560
Asian or Pacific Islander,Mercer,2019,0,656,10562
Other,Mercer,2019,0,0,10564
Unknown,Mercer,2019,0,0,10566
White,Miami,2007,0,97966,10584
Black,Miami,2007,0,2678,10586
American Indian or Alaskan Native,Miami,2007,0,220,10588
Asian or Pacific Islander,Miami,2007,0,1266,10590
Other,Miami,2007,0,0,10592
Unknown,Miami,2007,0,0,10594
White,Miami,2008,0,98140,10598
Black,Miami,2008,0,2759,10600
American Indian or Alaskan Native,Miami,2008,0,195,10602
Asian or Pacific Islander,Miami,2008,0,1336,10604
Other,Miami,2008,0,0,10606
Unknown,Miami,2008,0,0,10608
White,Miami,2009,0,98202,10612
Black,Miami,2009,0,2771,10614
American Indian or Alaskan Native,Miami,2009,0,210,10616
Asian or Pacific Islander,Miami,2009,0,1343,10618
Other,Miami,2009,0,0,10620
Unknown,Miami,2009,0,0,10622
White,Miami,2010,0,98073,10626
Black,Miami,2010,0,2834,10628
American Indian or Alaskan Native,Miami,2010,0,221,10630
Asian or Pacific Islander,Miami,2010,0,1359,10632
Other,Miami,2010,0,0,10634
Unknown,Miami,2010,0,0,10636
White,Miami,2011,0,98243,10640
Black,Miami,2011,0,2869,10642
American Indian or Alaskan Native,Miami,2011,0,231,10644
Asian or Pacific Islander,Miami,2011,0,1399,10646
Other,Miami,2011,0,0,10648
Unknown,Miami,2011,0,0,10650
White,Miami,2012,0,98380,10654
Black,Miami,2012,0,2884,10656
American Indian or Alaskan Native,Miami,2012,0,234,10658
Asian or Pacific Islander,Miami,2012,0,1449,10660
Other,Miami,2012,0,0,10662
Unknown,Miami,2012,0,0,10664
White,Miami,2013,0,98472,10668
Black,Miami,2013,0,2990,10670
American Indian or Alaskan Native,Miami,2013,0,252,10672
Asian or Pacific Islander,Miami,2013,0,1514,10674
Other,Miami,2013,0,0,10676
Unknown,Miami,2013,0,0,10678
White,Miami,2014,0,98960,10682
Black,Miami,2014,0,3045,10684
American Indian or Alaskan Native,Miami,2014,0,261,10686
Asian or Pacific Islander,Miami,2014,0,1610,10688
Other,Miami,2014,0,0,10690
Unknown,Miami,2014,0,0,10692
White,Miami,2015,0,98968,10696
Black,Miami,2015,0,3164,10698
American Indian or Alaskan Native,Miami,2015,0,266,10700
Asian or Pacific Islander,Miami,2015,0,1702,10702
Other,Miami,2015,0,0,10704
Unknown,Miami,2015,0,0,10706
White,Miami,2016,1,99275,10710
Black,Miami,2016,0,3234,10712
American Indian or Alaskan Native,Miami,2016,0,275,10714
Asian or Pacific Islander,Miami,2016,0,1769,10716
Other,Miami,2016,0,0,10718
Unknown,Miami,2016,0,0,10720
White,Miami,2017,6,99686,10724
Black,Miami,2017,0,3359,10726
American Indian or Alaskan Native,Miami,2017,0,266,10728
Asian or Pacific Islander,Miami,2017,0,1904,10730
Other,Miami,2017,0,0,10732
Unknown,Miami,2017,0,0,10734
White,Miami,2018,4,100360,10738
Black,Miami,2018,0,3487,10740
American Indian or Alaskan Native,Miami,2018,0,273,10742
Asian or Pacific Islander,Miami,2018,0,1971,10744
Other,Miami,2018,0,0,10746
Unknown,Miami,2018,0,0,10748
White,Miami,2019,7,101055,10752
Black,Miami,2019,0,3627,10754
American Indian or Alaskan Native,Miami,2019,0,281,10756
Asian or Pacific Islander,Miami,2019,0,2032,10758
Other,Miami,2019,0,0,10760
Unknown,Miami,2019,0,0,10762
White,Monroe,2007,0,14654,10780
Black,Monroe,2007,0,72,10782
American Indian or Alaskan Native,Monroe,2007,0,26,10784
Asian or Pacific Islander,Monroe,2007,0,22,10786
Other,Monroe,2007,0,0,10788
Unknown,Monroe,2007,0,0,10790
White,Monroe,2008,0,14710,10794
Black,Monroe,2008,0,78,10796
American Indian or Alaskan Native,Monroe,2008,0,23,10798
Asian or Pacific Islander,Monroe,2008,0,22,10800
Other,Monroe,2008,0,0,10802
Unknown,Monroe,2008,0,0,10804
White,Monroe,2009,0,14614,10808
Black,Monroe,2009,0,82,10810
American Indian or Alaskan Native,Monroe,2009,0,24,10812
Asian or Pacific Islander,Monroe,2009,0,22,10814
Other,Monroe,2009,0,0,10816
Unknown,Monroe,2009,0,0,10818
White,Monroe,2010,0,14438,10822
Black,Monroe,2010,0,118,10824
American Indian or Alaskan Native,Monroe,2010,0,22,10826
Asian or Pacific Islander,Monroe,2010,0,31,10828
Other,Monroe,2010,0,0,10830
Unknown,Monroe,2010,0,0,10832
White,Monroe,2011,0,14448,10836
Black,Monroe,2011,0,119,10838
American Indian or Alaskan Native,Monroe,2011,0,23,10840
Asian or Pacific Islander,Monroe,2011,0,28,10842
Other,Monroe,2011,0,0,10844
Unknown,Monroe,2011,0,0,10846
White,Monroe,2012,0,14346,10850
Black,Monroe,2012,0,116,10852
American Indian or Alaskan Native,Monroe,2012,0,23,10854
Asian or Pacific Islander,Monroe,2012,0,24,10856
Other,Monroe,2012,0,0,10858
Unknown,Monroe,2012,0,0,10860
White,Monroe,2013,0,14333,10864
Black,Monroe,2013,0,129,10866
American Indian or Alaskan Native,Monroe,2013,0,26,10868
Asian or Pacific Islander,Monroe,2013,0,26,10870
Other,Monroe,2013,0,0,10872
Unknown,Monroe,2013,0,0,10874
White,Monroe,2014,0,14193,10878
Black,Monroe,2014,0,121,10880
American Indian or Alaskan Native,Monroe,2014,0,26,10882
Asian or Pacific Islander,Monroe,2014,0,28,10884
Other,Monroe,2014,0,0,10886
Unknown,Monroe,2014,0,0,10888
White,Monroe,2015,0,14088,10892
Black,Monroe,2015,0,128,10894
American Indian or Alaskan Native,Monroe,2015,0,26,10896
Asian or Pacific Islander,Monroe,2015,0,25,10898
Other,Monroe,2015,0,0,10900
Unknown,Monroe,2015,0,0,10902
White,Monroe,2016,0,13896,10906
Black,Monroe,2016,0,137,10908
American Indian or Alaskan Native,Monroe,2016,0,34,10910
Asian or Pacific Islander,Monroe,2016,0,28,10912
Other,Monroe,2016,0,0,10914
Unknown,Monroe,2016,0,0,10916
White,Monroe,2017,0,13737,10920
Black,Monroe,2017,0,147,10922
American Indian or Alaskan Native,Monroe,2017,0,27,10924
Asian or Pacific Islander,Monroe,2017,0,35,10926
Other,Monroe,2017,0,0,10928
Unknown,Monroe,2017,0,0,10930
White,Monroe,2018,0,13595,10934
Black,Monroe,2018,0,147,10936
American Indian or Alaskan Native,Monroe,2018,0,28,10938
Asian or Pacific Islander,Monroe,2018,0,28,10940
Other,Monroe,2018,0,0,10942
Unknown,Monroe,2018,0,0,10944
White,Monroe,2019,0,13492,10948
Black,Monroe,2019,0,151,10950
American Indian or Alaskan Native,Monroe,2019,0,31,10952
Asian or Pacific Islander,Monroe,2019,0,34,10954
Other,Monroe,2019,0,0,10956
Unknown,Monroe,2019,0,0,10958
White,Montgomery,2007,0,411116,10976
Black,Montgomery,2007,0,117630,10978
American Indian or Alaskan Native,Montgomery,2007,0,1821,10980
Asian or Pacific Islander,Montgomery,2007,0,10100,10982
Other,Montgomery,2007,0,0,10984
Unknown,Montgomery,2007,0,0,10986
White,Montgomery,2008,0,407892,10990
Black,Montgomery,2008,0,117733,10992
American Indian or Alaskan Native,Montgomery,2008,0,1859,10994
Asian or Pacific Islander,Montgomery,2008,0,10180,10996
Other,Montgomery,2008,0,0,10998
Unknown,Montgomery,2008,0,0,11000
White,Montgomery,2009,0,405545,11004
Black,Montgomery,2009,0,117403,11006
American Indian or Alaskan Native,Montgomery,2009,0,1889,11008
Asian or Pacific Islander,Montgomery,2009,0,10457,11010
Other,Montgomery,2009,0,0,11012
Unknown,Montgomery,2009,0,0,11014
White,Montgomery,2010,0,404829,11018
Black,Montgomery,2010,0,117940,11020
American Indian or Alaskan Native,Montgomery,2010,0,1979,11022
Asian or Pacific Islander,Montgomery,2010,0,10872,11024
Other,Montgomery,2010,0,0,11026
Unknown,Montgomery,2010,0,0,11028
White,Montgomery,2011,0,403555,11032
Black,Montgomery,2011,0,118013,11034
American Indian or Alaskan Native,Montgomery,2011,0,1968,11036
Asian or Pacific Islander,Montgomery,2011,0,11102,11038
Other,Montgomery,2011,0,0,11040
Unknown,Montgomery,2011,0,0,11042
White,Montgomery,2012,0,402635,11046
Black,Montgomery,2012,0,118217,11048
American Indian or Alaskan Native,Montgomery,2012,0,1992,11050
Asian or Pacific Islander,Montgomery,2012,0,11620,11052
Other,Montgomery,2012,0,0,11054
Unknown,Montgomery,2012,0,0,11056
White,Montgomery,2013,0,401670,11060
Black,Montgomery,2013,0,118635,11062
American Indian or Alaskan Native,Montgomery,2013,0,2009,11064
Asian or Pacific Islander,Montgomery,2013,0,12134,11066
Other,Montgomery,2013,0,0,11068
Unknown,Montgomery,2013,0,0,11070
White,Montgomery,2014,0,399509,11074
Black,Montgomery,2014,0,118669,11076
American Indian or Alaskan Native,Montgomery,2014,0,2028,11078
Asian or Pacific Islander,Montgomery,2014,0,12502,11080
Other,Montgomery,2014,0,0,11082
Unknown,Montgomery,2014,0,0,11084
White,Montgomery,2015,3,398086,11088
Black,Montgomery,2015,0,118973,11090
American Indian or Alaskan Native,Montgomery,2015,0,2051,11092
Asian or Pacific Islander,Montgomery,2015,0,12949,11094
Other,Montgomery,2015,0,0,11096
Unknown,Montgomery,2015,0,0,11098
White,Montgomery,2016,12,397229,11102
Black,Montgomery,2016,0,119398,11104
American Indian or Alaskan Native,Montgomery,2016,0,2067,11106
Asian or Pacific Islander,Montgomery,2016,0,13580,11108
Other,Montgomery,2016,0,0,11110
Unknown,Montgomery,2016,0,0,11112
White,Montgomery,2017,48,395986,11116
Black,Montgomery,2017,2,120011,11118
American Indian or Alaskan Native,Montgomery,2017,0,2098,11120
Asian or Pacific Islander,Montgomery,2017,0,13869,11122
Other,Montgomery,2017,0,0,11124
Unknown,Montgomery,2017,0,0,11126
White,Montgomery,2018,37,394953,11130
Black,Montgomery,2018,5,120852,11132
American Indian or Alaskan Native,Montgomery,2018,0,2122,11134
Asian or Pacific Islander,Montgomery,2018,1,14027,11136
Other,Montgomery,2018,0,0,11138
Unknown,Montgomery,2018,1,0,11140
White,Montgomery,2019,44,394117,11144
